miRNA	Tumor_1	Tumor_2	Tumor_3	Tumor_4	Tumor_5	Tumor_6	Tumor_7	Tumor_8	Tumor_9	Tumor_10	Tumor_11	Tumor_12	Tumor_13	Tumor_14	Tumor_15	Tumor_16	Tumor_17	Tumor_18	Tumor_19	Tumor_20	Tumor_21	Tumor_22	Tumor_23	Tumor_24	Tumor_25	Tumor_26	Tumor_27	Tumor_28	Tumor_29	Tumor_30	Tumor_31	Tumor_32	Tumor_33	Tumor_34	Tumor_35	Tumor_36	Tumor_37	Tumor_38	Tumor_39	Tumor_40	Tumor_41	Tumor_42	Tumor_43	Tumor_44	Tumor_45	Tumor_46	Tumor_47	Tumor_48	Tumor_49	Tumor_50	Control_1	Control_2	Control_3	Control_4	Control_5	Control_6	Control_7	Control_8	Control_9	Control_10	Control_11	Control_12	Control_13	Control_14	Control_15	Control_16	Control_17	Control_18	Control_19	Control_20	Control_21	Control_22	Control_23	Control_24	Control_25	Control_26	Control_27	Control_28	Control_29	Control_30	Control_31	Control_32	Control_33	Control_34	Control_35	Control_36	Control_37	Control_38	Control_39	Control_40	Control_41	Control_42	Control_43	Control_44	Control_45	Control_46	Control_47	Control_48	Control_49	Control_50
hsa-miR-494-3p	0.476294	0.510661	0.326531	0.135429	0.767245	0	0	0.496895	0.251368	0	0	0.947008	0.333232	0	0	0.166762	0	1.10609	0.956826	0	0.220663	0.435624	0.283021	0	0.186329	0	0	0	0.754902	0	0	0	0	0.36203	0.32377	0.26221	0.823811	0.167398	0	0.363636	0.156467	0	0.569633	0.337685	0.26521	0.461196	0	0	0	0	0.480856	0.208588	0.949448	0.509651	0.756975	0.316938	0.599509	0.24246	0.176949	0.81229	0.277415	3.919271	0	0.215204	0.603565	1.041767	1.087473	0.561909	1.117123	0.159187	0.14261	1.10297	1.201254	0.906386	1.110056	0.268816	1.205322	0.400318	0.145697	0.822056	0.4307	1.053033	1.604558	0.498792	0.473879	0.937816	0.132569	0.743456	0.642681	0	0.338695	1.043317	1.337993	0.853533	0.430189	0.552148	0.718045	0.320583	0.549001	0.502755
hsa-miR-495-3p	0.476294	2.425643	2.612245	1.625144	4.347724	0	0.444466	0.869566	2.765052	0.190348	0.186438	4.735038	1.832772	1.914773	1.059384	2.334673	0.131197	19.126144	5.023335	1.870191	1.765304	2.468536	1.415105	0.213514	1.676964	0.383654	0.425236	0	2.138889	0.948613	0.896476	2.213662	4.417428	1.629137	1.618851	3.802048	2.118371	0	0.511696	1.81818	1.408199	0.36656	1.139266	1.857265	0.663025	1.383588	0	0.323429	0.284555	0.345418	2.692793	0.417176	5.221964	3.312731	3.244179	2.429856	2.847669	1.697222	1.415589	2.111954	2.358026	4.082575	1.794142	1.936836	1.05624	3.720596	5.981102	2.669071	3.670547	2.387803	1.99654	2.941251	3.260546	2.870223	3.746439	1.612899	2.582832	2.268469	2.185459	1.315291	1.435667	3.610399	3.810824	5.237324	2.250926	3.126052	4.242201	3.419898	3.052734	0.285493	3.2176	3.912441	2.189442	2.987363	1.806792	1.288346	1.196741	3.205831	1.784253	3.016539
hsa-miR-496	0.238147	0.25533	1.306123	0.541714	0.767245	0	0	0	1.005473	0	0	0.473504	0.666463	0.765909	0.264846	1.500861	0	0.645218	1.674446	0.207799	0.882652	0.145208	0.849063	0.213514	0.372658	0.767309	0.212618	0	0.251634	0.189723	0.672358	0.474357	0.490826	0.181015	0.32377	0.78663	0.470749	0	0	0.363636	0.156467	0	0.569633	0.506527	0.132605	0	0	0	0.284555	0	0.384684	0.417176	0.237362	0.254826	0.216279	0.316938	0.299755	0.484921	0.707795	0.81229	0.138707	0.163303	1.794142	0.215204	0.150891	0.744119	3.153672	0.561909	0.159589	0.318374	0.57044	0.183828	0.343215	0.151064	0.277514	0	0.172189	0.400317	0	0.657646	0.287134	0.601733	0.40114	0.498793	0.35541	0.468908	0.795413	0	0.482011	0.856479	0.508041	0.086943	0.243271	0.106692	0.430188	0	0	0.160292	0	0.215467
hsa-miR-497-3p	0	0.127665	0.979592	0.812573	0.767245	0.128058	1.333398	0.496895	0.502737	0.380696	0	1.18376	0.999694	0.191477	0.264846	0.833811	0.131197	0.414784	0.956827	0.207799	0.220663	0.871248	0	0.640541	1.117976	0.191827	0	0	1.635621	1.328058	0.224119	0.474356	0.245413	0.181015	0	0.393315	0.235375	0.502194	0.511695	0.181818	0.312933	0.18328	0	0	0.132605	0	0	0.323429	0.56911	0.460558	0.192342	0	0.474724	1.656365	1.189533	0.52823	1.948404	0.96984	0.884744	1.137206	0	0.979818	0	1.506428	0.150891	0.74412	0.326242	0.983341	0.797945	0.318374	0.42783	0.183828	0.686431	1.057451	0.416271	0.403225	0.860945	0.400318	0.874183	1.644113	0.8614	0.300867	1.203419	0.748189	1.066229	0.937816	0.795413	0.297382	0.32134	0.285493	0.508042	0.086943	0	0.320075	0.172076	0.184049	0	1.442624	0.549001	0.574579
hsa-miR-497-5p	6.906263	28.724715	25.142858	16.793154	14.066164	6.915109	30.890392	21.614903	33.93474	6.471817	7.084651	15.388873	21.826638	7.084666	25.690069	11.00632	14.03807	9.35568	17.222868	18.078519	14.343082	41.239083	7.924586	11.52974	13.602052	5.754823	7.016408	18.311208	38.122545	21.248929	17.481294	11.38455	11.534392	21.359801	7.77049	14.945986	20.712973	8.704677	19.44444	20.909065	26.442847	11.180078	29.620905	3.376847	6.895452	16.141863	8.119493	10.996575	10.243983	10.592829	21.157665	14.392597	34.180123	39.752766	55.042921	21.868707	34.321909	62.554779	69.363847	48.087547	16.783595	32.170682	36.77991	42.61039	47.530789	37.801236	43.281446	40.036055	46.75957	63.515544	38.647306	55.699993	35.00796	33.536288	38.296925	40.994522	44.596913	18.147752	40.066763	42.418156	32.876778	39.563966	50.543555	49.50519	48.928016	55.174812	31.816509	38.957102	45.791011	25.408869	34.20816	26.169886	18.610263	15.47027	19.616598	14.171803	14.600245	34.142097	37.606574	39.215
hsa-miR-498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.414783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.490826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150891	0	0	0	0	0.159187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-499a-3p	0	0	0.326531	1.354288	0.255748	0	2.889029	0.248447	0.502736	0.380696	0.186438	0.947008	0.499847	1.340342	0	0	0.393591	0.506958	0.119603	0	0	0.435624	0	0.427027	0.558988	0.383655	0	0.220617	0.125817	0	0.224119	0.316238	0	0	0	0.26221	0.235374	0.669591	0.34113	0	0.156467	0.36656	1.139266	0.168842	0	0	0	0.323429	0.853665	0.230278	0.480856	0.208588	0.237362	1.146714	0.973254	0.316938	0.599509	0.727381	0.530846	0.324916	0.416122	0.163303	0	0	0.150891	0.297648	0.108747	0.421432	0.478767	0.318374	0.71305	0	0	0.151064	0	0.672042	1.033133	0.133439	0.437092	0.328822	0.287134	0.300866	0.20057	0	0.473879	0.312606	0.265138	0.594765	0.48201	0.285493	0.338695	0.086943	0.121636	0	0.34415	0	0.239348	0	0.13725	0.287289
hsa-miR-499a-5p	0.476294	1.021322	0.326531	0.270858	1.022993	0.256115	0.888932	0.993789	0	1.142086	0.186438	0.236752	0.999693	2.106252	1.853922	0.500287	1.574363	0.599132	0.35881	0.831196	1.544639	0.435624	0.283021	0.854055	0.745317	0.191827	0.637854	0.441234	0.754902	1.707503	0.224119	1.26495	0	0.181015	0.32377	0.131105	0.353062	0.502193	0.682261	0.363636	0.4694	1.09968	1.708898	0.506527	1.060839	2.075382	0.81195	0.323429	0.56911	0.345418	2.500451	1.25153	0.474724	0.382238	2.162786	0.739522	0.449632	0.727381	1.41559	1.787037	2.080611	0.489909	0	1.936836	0.452674	1.339414	0.43499	1.826206	0.319178	0.477561	0.99827	1.838284	0.686431	2.870223	1.248813	0.940858	1.377511	0.800636	1.60267	0.986468	1.722801	0.4513	1.203418	1.122284	1.895517	1.563026	0.662844	1.338221	0.642681	0	0.508042	2.695238	0.973085	2.02714	2.667169	2.024543	0.957393	1.602916	1.098002	1.364625
hsa-miR-500a-3p	74.063719	173.369631	154.448979	274.920159	369.812268	251.376972	381.351892	76.645944	124.42738	129.436337	139.082887	260.427088	53.483591	269.791732	111.765045	128.407078	47.755675	91.252451	104.53325	91.847189	79.659262	118.199344	143.774618	153.943352	93.723731	85.9387	108.648019	84.937532	160.542463	75.699311	229.946266	140.883799	221.362137	109.152203	109.920048	119.043466	105.094803	106.464881	209.283595	118.908941	160.691135	81.559581	135.002966	168.673496	426.987578	329.985818	1104.251042	159.450325	148.537756	257.451852	119.444645	277.005364	218.373004	412.689745	264.725088	392.47459	303.051966	222.821101	160.315422	99.099334	347.184653	269.93978	230.547241	210.89991	135.95315	182.904405	126.908161	204.535085	156.875963	178.289244	148.5996	159.379189	174.868198	155.596291	195.508577	101.075023	165.129106	177.474342	179.20771	134.981809	177.879157	177.360896	168.679081	211.862267	195.001238	168.181578	198.720605	204.747831	185.574097	244.667423	222.691729	206.924691	246.555551	277.077853	270.158397	313.252072	314.503642	261.595773	246.63874	331.747422
hsa-miR-500a-5p	1.905176	4.340623	3.265307	10.428006	9.462692	2.817267	6.222525	2.236025	2.513685	1.713128	1.118629	6.629054	1.666156	6.893188	1.589076	2.501436	1.443167	1.520874	3.109685	0.831196	1.103314	2.17812	3.11323	4.483788	3.726589	1.534619	2.764039	3.750489	6.416666	2.845839	2.68943	2.688019	2.454127	1.991168	1.133196	3.408733	2.236059	1.004386	4.946393	2.363634	2.972865	0.36656	4.557063	3.039162	5.967218	4.611961	8.660794	4.528001	2.560995	6.678087	3.365992	4.588943	7.35822	8.791476	12.436023	9.508134	8.99264	6.546431	4.069818	4.386364	8.738567	10.124783	9.867781	5.810508	3.923176	3.274123	3.153672	5.619096	6.543148	3.820485	4.13569	5.331022	3.775369	7.704282	6.660335	2.28494	7.920688	3.202544	7.721958	4.110285	5.168402	3.459966	5.415382	4.239739	4.738792	3.438656	4.37477	3.865973	3.856084	5.995351	4.403031	4.868815	3.770707	5.974726	5.334339	5.889581	4.547617	11.060114	7.686015	8.187747
hsa-miR-500b-5p	1.905176	4.340623	3.265307	10.428006	9.462692	2.817267	6.222525	2.236025	2.513685	1.713128	1.118629	6.629054	1.666156	6.893188	1.589076	2.501436	1.443167	1.520874	3.109685	0.831196	1.103314	2.17812	3.11323	4.483788	3.726589	1.534619	2.764039	3.750489	6.416666	2.845839	2.68943	2.688019	2.454127	1.991168	1.133196	3.408733	2.236059	1.004386	4.946393	2.363634	2.972865	0.36656	4.557063	3.039162	5.967218	4.611961	8.660794	4.528001	2.560995	6.678087	3.365992	4.588943	7.35822	8.791476	12.436023	9.508134	8.99264	6.546431	4.069818	4.386364	8.738567	10.124783	9.867781	5.810508	3.923176	3.274123	3.153672	5.619096	6.543148	3.820485	4.13569	5.331022	3.775369	7.704282	6.660335	2.150532	7.920688	3.202544	7.721958	4.110285	5.168402	3.459966	5.415382	4.239739	4.738792	3.438656	4.37477	3.865973	3.856084	5.995351	4.403031	4.868815	3.649071	5.974726	5.334339	5.889581	4.547617	11.060114	7.686015	8.187747
hsa-miR-501-3p	14.28882	32.682345	31.67347	42.660024	49.359451	39.953956	44.668839	10.062111	22.37179	20.747883	4.288077	43.799102	11.829706	30.444912	27.014299	16.843007	7.215831	12.581777	16.983663	15.792729	18.535675	14.666011	19.811463	21.778394	11.552428	27.04767	15.521146	11.6927	22.017972	12.711414	28.239015	30.200678	29.694923	15.748328	16.026635	23.598924	14.710918	15.40058	39.741708	23.272698	22.687649	12.096479	33.038701	34.612681	52.776727	43.813631	116.9207	1.940572	28.170953	38.111163	14.329509	66.331103	32.043865	62.687051	39.578997	50.815688	37.169578	24.73096	24.241957	13.646466	10.957886	47.847765	77.148105	24.748459	19.766774	22.025918	16.312101	23.038293	20.108211	32.951671	32.657687	19.485806	22.652211	17.221336	22.06236	16.397811	21.00704	15.212087	21.271811	14.797031	24.549908	27.077999	21.260384	24.44085	24.641712	17.505891	33.67247	20.370699	21.851148	58.81154	31.498602	28.343466	33.206545	33.714519	33.210555	36.625828	31.833322	2.244081	37.743825	43.165231
hsa-miR-501-5p	1.190735	1.148987	1.306123	5.281718	4.091975	1.536692	1.333398	1.614907	2.010946	2.47452	0.372876	2.367519	1.666157	3.638071	2.913306	2.001148	1.836757	1.474787	1.913652	1.246794	1.103315	2.323328	0.849063	2.34865	0.558988	1.534617	1.063091	1.764936	2.264706	1.328058	2.46531	2.846137	2.208713	2.172184	1.133196	1.835472	0.588436	2.176169	3.24074	1.454544	2.972865	0.73312	0	1.181895	4.64117	2.767176	3.789098	1.617144	1.422775	3.223905	0.86554	2.50306	2.610982	3.057904	4.974408	3.38067	3.597054	3.879366	2.47728	2.924243	3.883808	3.26606	13.456065	2.797652	3.772283	2.381181	1.957451	2.388114	4.149314	3.979671	3.99308	2.941254	3.088938	4.985124	2.497626	2.016124	3.099399	1.200954	3.20534	1.808526	3.732735	3.911266	3.810825	2.369266	2.487866	2.34454	3.31422	2.676441	1.928043	3.996901	2.370862	1.217204	1.824536	3.734204	2.753207	2.94479	1.914787	5.449913	2.333255	3.519294
hsa-miR-502-3p	6.429969	11.36222	7.836736	16.657725	12.787421	9.860432	10.444953	7.701862	12.56842	16.179543	2.610134	8.049565	5.165084	12.637512	9.799305	8.171356	7.740618	3.871316	7.176196	10.182153	7.061209	8.567274	8.207607	7.900007	4.844564	11.509646	3.614513	6.397893	9.687909	3.984176	13.895389	11.38455	9.816505	7.783656	5.018439	7.604098	7.531989	7.030701	8.869394	9.81817	11.42206	1.64952	6.265961	4.558742	6.895451	8.070931	21.110683	5.498287	9.390317	8.405179	7.116669	14.809775	13.054909	11.212317	19.465078	15.107368	10.64129	13.820241	21.941625	16.570708	11.928837	14.207358	31.397485	11.621016	17.201619	10.120017	13.593415	12.923918	16.756843	17.988113	18.396688	12.3165	8.923598	16.919206	10.406774	13.709644	14.980431	8.1398	9.033234	10.19351	23.832074	13.087698	19.054118	15.711975	13.268615	13.598326	19.355042	17.991639	13.174958	20.269997	12.870397	8.433485	7.541413	9.388856	9.119997	9.570569	8.37719	14.746823	20.862041	11.63522
hsa-miR-502-5p	0.238147	1.021323	0.979593	2.03143	2.045986	1.024461	0.666699	1.118014	0.251368	0.571044	0.372876	2.130768	0	0.765908	0.529692	0.667049	0.524788	0.184348	0.956826	0.415598	0	0.871248	0.849063	0.640541	0.186329	0.191827	0.850473	0.661851	1.132353	0.379445	1.344714	0.158119	0.736239	0.181015	0	0.26221	0.235375	0	1.193957	0.181818	0	0	2.848164	0	0.397815	1.383588	1.35325	0.646857	0.56911	1.266532	0.480855	1.042941	0.949448	1.91119	1.51395	1.373398	1.348895	1.212302	0.707796	0.324916	0.277415	0.816515	0	0.430408	0.603566	0.595295	0.761231	1.404772	1.915068	0.477561	0.71305	1.654456	0.514823	1.812772	0.832542	0.268816	1.721889	0.266878	0.874184	0.164411	1.579234	1.203466	1.805127	0.62349	1.066229	0.781514	0.927982	2.230367	0.48201	1.141972	0.508042	0.956374	0.729814	0.960225	0.602264	1.104295	0.478696	1.9235	0.686251	1.436446
hsa-miR-503-5p	6.668116	2.936303	30.693878	26.273159	45.778974	49.046043	15.111846	2.111801	5.781474	4.187646	26.287784	47.587132	19.993866	13.594898	7.150843	35.687163	42.770193	9.493941	20.212952	20.364308	4.633919	52.420102	49.245637	53.164904	45.278065	1.342792	26.577304	108.102313	31.580061	130.908578	57.822745	17.393061	17.669705	20.273709	9.389341	4.58868	28.009589	13.559207	49.805061	18.181795	17.993653	9.163998	45.570621	20.092238	47.207323	2.536579	14.344438	88.619452	15.365975	73.8044	2.50045	7.926359	33.94276	13.63316	26.277857	9.825071	12.589695	8.243653	2.477281	3.249159	5.409589	9.96148	10.764852	16.785911	4.677631	22.91886	3.69741	17.138242	19.469856	2.865363	7.130499	15.993067	26.084364	16.163886	17.622135	5.645147	12.05322	7.606043	24.914243	19.729375	11.772471	6.919932	6.618798	4.987928	3.909503	5.939499	14.582567	3.122515	8.51552	5.424366	6.096503	4.607986	2.797621	4.267661	3.01132	6.625777	2.154134	22.280523	10.43102	20.397546
hsa-miR-504-5p	0.476294	0.893657	0.326531	0.135429	0	0	0	1.614908	1.005473	0.380696	0.372876	0.710256	0.499848	0.765909	0	0.166762	0.131197	2.580878	0.239207	0	0.882652	0.580832	0.849063	2.348652	0.558988	0.191827	0.425237	0.661851	0.629085	0.569168	0.896476	0.474356	0.736238	0.36203	0.161885	0.26221	0.82381	1.004385	0	0.727272	0.782334	2.01608	0.569633	1.013053	0.26521	1.614186	4.059748	0	1.991885	0.115139	1.250226	0.417176	1.661534	1.528954	1.513951	1.58469	1.348896	0.24246	1.238641	3.086701	0.693536	0.816515	15.250207	0.215204	1.961587	0.74412	0.869977	0.702386	1.276712	2.387803	1.14088	0.919142	1.029645	2.417028	0.693785	1.344083	0.688756	0.667196	0.728486	1.644114	0.8614	0.9026	1.604557	0.872887	0.59235	1.563026	0.795413	1.040838	2.249382	1.427465	0.677388	1.478034	0.851451	0.640151	1.634716	1.472395	0.478696	0.320584	2.058754	1.723736
hsa-miR-505-3p	21.909524	54.385466	26.77551	30.065162	41.175502	19.336692	48.669035	21.366455	48.514108	30.645957	25.169157	47.587134	17.994481	24.700592	19.863454	24.013792	17.842782	16.084395	16.744456	14.130336	16.329047	25.266197	21.509591	23.272989	23.291184	49.107827	24.2385	14.340104	28.43464	27.13033	19.498369	16.760588	33.621522	26.066198	12.627045	16.519248	27.656525	21.259496	15.862572	29.090873	19.088919	15.395517	80.887854	36.807627	16.575605	21.676216	31.395374	34.283436	33.008389	34.541839	34.333122	40.883323	36.07902	46.760463	59.044075	42.258367	46.012341	36.853977	71.487233	54.910779	33.289779	76.099177	52.927189	17.861932	35.308586	32.145932	39.475288	26.269271	27.928072	49.984664	43.496045	34.743559	31.060987	35.349058	25.392527	43.951508	27.03365	12.14298	31.179226	24.990541	35.317411	24.671066	45.529314	23.567963	29.735913	24.539504	36.721555	23.790597	26.189243	41.396472	25.910143	26.169887	19.583349	22.725294	30.457349	32.760792	20.823301	30.936265	32.940065	49.126487
hsa-miR-505-5p	4.286646	13.021871	4.244899	6.906862	13.810417	7.555396	9.778254	2.236025	6.535578	3.045562	12.30492	14.678618	3.33231	4.021026	4.502383	3.001723	2.099151	1.705222	2.392065	1.870191	3.089279	3.339785	3.962293	3.416219	3.726589	4.220204	7.654262	5.074191	4.655229	2.845839	5.37886	2.529899	3.435777	7.783655	2.104507	3.802048	4.589806	4.017543	4.434697	5.454539	4.381063	7.147918	31.899436	10.468225	6.365033	4.611961	10.284691	8.732573	8.536652	9.671715	3.462163	10.846597	7.358221	15.54435	15.355785	10.987176	7.943499	8.243654	8.670481	4.061449	10.68047	15.840388	16.147278	1.721632	3.923176	5.208832	2.501187	3.230979	4.468492	6.685846	5.41918	2.941253	6.692697	3.776609	3.746439	5.779556	3.615966	1.467833	4.662315	3.945874	4.594133	3.911266	3.810824	5.237325	4.857261	1.719328	5.43532	3.271207	4.177424	11.990702	3.556294	6.08602	7.054871	6.401491	9.292072	12.515358	4.068921	6.411661	7.823266	16.878252
hsa-miR-506-3p	0	0.638326	0.326531	0.270858	0.255748	1.024461	0.222233	1.490682	0.251368	6.091122	0.186438	0.473504	0.999695	0.574432	0	0.667049	0.655985	0.184348	0.598016	0.831196	2.868616	0.290416	0.849063	0.427028	0.558987	0.191827	0.212618	0.441234	0.251634	1.328058	0.672357	0.158119	0.490826	0	3.075819	8.652938	1.059186	0.502193	0.170565	0	0.312933	0.73312	1.708898	0	1.591259	0.461196	0	0	0	0.345418	0.288514	1.042942	0	0.127413	0.540696	0.211292	0.299755	0.48492	0	0	0.138707	0	0	0	0.150891	0.148824	0	0.702386	0	0.159187	0.14261	0.367656	0	0.302129	0.693785	0.268816	0.172189	0	0.437092	0	0.143567	0	0.20057	0	0	0.156303	0	0.446073	0	0	0	0.521658	0	0.853533	0.344151	0	0.478696	0.320583	0.274501	0.215467
hsa-miR-507	0	0	0.326531	0	0	0.51223	0	0	0.502737	1.522781	0	0	0	0	0	0.333524	0	0	0	0	0.661989	0	0.283021	0	0.186329	0	0.212618	0	0	0.189723	0	0	0	0	0.485655	1.966577	0.235374	0	0	0.363636	0	0	0.569633	0	0	0	0	0	0	0.115139	0.096171	0	0	0	0.108139	0	0	0	0	0	0	0	0	0	0	0	0	0.140477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.285493	0	0	0	0	0.086038	0	0	0	0	0.071822
hsa-miR-508-3p	19.05176	11.106891	21.551022	23.835443	42.454242	55.833092	6.222525	56.397501	34.940214	263.250665	12.677798	37.170049	25.992025	14.743763	18.27438	50.862545	31.749652	17.236573	29.661608	45.507997	148.947374	12.778306	67.358974	21.991909	38.011215	10.166855	39.759647	50.08005	42.022869	77.406812	56.02979	4.585443	16.933467	11.403961	105.063493	510.654522	52.488558	41.34721	6.48148	39.454495	22.687649	47.10295	34.747599	19.585711	101.707911	25.596384	8.390143	10.996575	5.691101	21.876497	12.309915	13.349655	15.428528	22.042398	20.546474	25.777604	14.687978	18.184528	9.201326	15.59596	12.622375	13.390843	7.176568	10.544996	12.373093	18.751795	9.352273	25.566886	15.320542	7.163408	14.260998	12.684156	19.391665	12.840469	15.402025	11.021477	13.086353	10.808588	29.285162	9.371452	12.20317	15.945933	18.251839	17.707146	10.306871	12.660511	14.317429	11.449225	10.443564	7.708309	15.579954	25.126568	22.745874	23.472132	34.415084	19.325187	20.344605	26.928978	12.489775	39.789581
hsa-miR-508-5p	0.714441	0.510661	0.326531	0.677144	1.022994	0.384173	0.444466	1.242237	1.005473	8.946336	0.372876	1.420511	0.999694	0.191477	0.529692	1.334098	0.787182	0.506958	0.478413	1.246794	6.178558	0.435624	1.981146	0.213514	0.745317	0	1.913565	0	0.503268	1.138336	0.224119	0	0.245413	0	4.532786	11.930567	1.059185	0.502193	0	1.272726	0.4694	0.73312	0.569633	0.168842	0.795629	0.230598	0.27065	0	0	0.230279	0.480855	0.625765	0.712086	0.382238	0.432557	0.316938	0.149877	0.484921	0	0.324916	0.693537	0.163303	0	0.430408	0.150891	0.446471	0.217495	0.421432	0	0.318374	0.42783	0.367657	0	0.453193	0.138757	0.672042	0.344378	0.133439	1.019881	0	0.574267	0.601733	0.20057	0.498792	0.11847	0.468908	0.530275	0.148691	0	0	0.169347	0.782488	0.243271	0.213384	0.344151	0.368099	0.718045	0.641166	0.13725	1.149158
hsa-miR-509-3-5p	0.714441	0	1.306122	0.541715	0.255748	0	0.222233	2.484472	0	9.898073	0	0.473504	1.332925	0.765909	0.794538	5.836685	4.329498	0.599132	2.272462	1.662393	5.075244	1.016456	1.415104	1.067568	2.235953	0.383655	2.126184	2.647404	2.138889	2.845839	3.137668	0	0.490825	0	1.618851	6.424151	1.529935	0.334795	0.34113	0.363636	0.4694	1.64952	0.569633	0	0.928234	0	0	0	0.284555	0.115139	0.384685	0	0	0	0	0.105646	0.299755	0.24246	0	0.162458	0	0	0.897071	0	1.358022	2.083533	0.217495	1.404774	0.159589	0	0	1.10297	1.029646	0.302128	0.555028	0.268817	0.344378	1.334393	1.894065	0.328823	0	0	0	0	0.11847	0.156303	0.397706	0	0.32134	0.285493	0	0.173886	0.121636	0	0.258113	0	0	0.160292	0.274501	0.430934
hsa-miR-510-5p	0	0	0	0	0	0	0	0.124224	0	0.380696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-513b-5p	0	0	0	0	0	0.256115	0	0	0	0.951738	0	0	0	0	0	0.166762	0	0	0	0.415598	0.441326	0.145208	0	0	0	0	0.212618	0.220617	0.125817	0.189723	0	0	0.245413	0	0.161885	0.393315	0.235375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071822
hsa-miR-513c-5p	0	0	0	0	0.255748	0.896403	0.666699	0.621119	1.005473	2.664867	0	1.183759	0	0	0.264846	0.333525	0	0	0	0.207799	2.206628	0	0.849063	0.427027	0.372659	0.191827	0.212618	0.441234	0	0.948613	0	0	0	0	0.32377	3.802049	0.235375	0.167398	0	0	0	0.54984	0.569633	0	0	0.230598	0.27065	0	0	0.230279	0.096171	0.208588	0.237362	0	0.108139	0.105646	0.149877	0	0.176949	0	0	0	0	0	0.301783	0	0	0.140477	0	0	0	0	0	0	0	0	0	0	0	0.164411	0	0.150433	0	0	0	0	0	0	0	0	0.169347	0	0	0	0.172075	0	0	0	0	0.215467
hsa-miR-514b-3p	0	0	0	0	0	0.128058	0	0	0	0.76139	0	0	0.166616	0	0	0	0	0.184348	0	0	0.220663	0	0.283021	0	0	0	0	0	0	0.189723	0	0	0	0.181015	0.161885	0.917736	0	0	0	0.181818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-514b-5p	0	0	0	0	0.255748	0.128058	0	0.745342	0	1.713129	0	0.473504	0	0	0	0.333524	0	0	0.239206	0.207799	1.544639	0	0.566042	0.427027	0.931647	0	0	0	0.125817	0.379445	0.224119	0	0	0	0.161885	1.04884	0.117687	0.167398	0	0.363636	0	0	0.569633	0	0.26521	0	0	0	0.56911	0	0	0	0	0.127413	0.973254	0	0	0	0	0	0	0.163303	0	0.215204	0	0	0	0.280954	0.159589	0	0.14261	0	0	0.302128	0.277514	0	0	0	0.291394	0	0.143567	0	0	0	0.11847	0.156303	0.132569	0	0	0	0	0.086943	0	0.213383	0	0	0	0.160292	0	0.430934
hsa-miR-517a-3p	0	0	0	0	0	0	0	0	0.251368	0	0	0	0	0	0	0	0	9.862638	0	0	0	0	0	0.427027	0	0	0	0	0	0	0	0	4.908252	0	0	0	1.647622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127413	0.648836	0.316938	0.899264	0	0.176949	0	0	0	6.279497	0	4.979415	0.446472	1.739957	0.140477	0	2.706175	3.85047	0	0	0	0	0	0	0.133439	0	0	0	0	0	0	0	0	0	0	0	0.285493	0	0	0	0	0	0	0	0	0	0.6464
hsa-miR-517b-3p	0	0	0	0	0	0	0	0	0.251368	0	0	0	0	0	0	0	0	9.862638	0	0	0	0	0	0.427027	0	0	0	0	0	0	0	0	4.908252	0	0	0	1.647622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127413	0.648836	0.316938	0.899264	0	0.176949	0	0	0	6.279497	0	4.979415	0.446472	1.739957	0.140477	0	2.706175	3.85047	0	0	0	0	0	0	0.133439	0	0	0	0	0	0	0	0	0	0	0	0.285493	0	0	0	0	0	0	0	0	0	0.6464
hsa-miR-517c-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.921741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.301782	0	0.108747	0	0	0.159187	0.14261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
