miRNA	Tumor_1	Tumor_2	Tumor_3	Tumor_4	Tumor_5	Tumor_6	Tumor_7	Tumor_8	Tumor_9	Tumor_10	Tumor_11	Tumor_12	Tumor_13	Tumor_14	Tumor_15	Tumor_16	Tumor_17	Tumor_18	Tumor_19	Tumor_20	Tumor_21	Tumor_22	Tumor_23	Tumor_24	Tumor_25	Tumor_26	Tumor_27	Tumor_28	Tumor_29	Tumor_30	Tumor_31	Tumor_32	Tumor_33	Tumor_34	Tumor_35	Tumor_36	Tumor_37	Tumor_38	Tumor_39	Tumor_40	Tumor_41	Tumor_42	Tumor_43	Tumor_44	Tumor_45	Tumor_46	Tumor_47	Tumor_48	Tumor_49	Tumor_50	Control_1	Control_2	Control_3	Control_4	Control_5	Control_6	Control_7	Control_8	Control_9	Control_10	Control_11	Control_12	Control_13	Control_14	Control_15	Control_16	Control_17	Control_18	Control_19	Control_20	Control_21	Control_22	Control_23	Control_24	Control_25	Control_26	Control_27	Control_28	Control_29	Control_30	Control_31	Control_32	Control_33	Control_34	Control_35	Control_36	Control_37	Control_38	Control_39	Control_40	Control_41	Control_42	Control_43	Control_44	Control_45	Control_46	Control_47	Control_48	Control_49	Control_50
hsa-miR-770-5p	0	0	0.215444	0	0.109589	0	0	0	0	0	0	0.25047	0	0	0.480851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.440599	0	0.165532	0.287121	0	0	0.890199	0	0.372383	0.801536	0.332179	0	0.426588	1.137075	0.369293	0	0	0	0	0	0	0	0	0	0	0	0.898925	0	0	0	0	0	0	0	0.302761	0.41065	0.546956	0	0.551157	0.236242	0	0	0	0	0.674182	0	0	0	0.509223	0
hsa-miR-802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-873-5p	0	0	0	0	0	0.128242	0	0	0	0	0	0	0	0	0	0	0	0	5.05257	0.288301	0	0	0	0	1.074235	0	0	0	0	0	2.559738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.396737	0	0	0	0	0	0	0	0	0	0	0	0	0	0.442481	0	0.671642	0	0	0	0	0	0	0	0	0	0	0.453648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28022	0	0
hsa-miR-874-3p	21.525604	29.367434	68.080151	40.301352	20.273937	10.387573	39.60518	35.59515	23.837795	39.972301	20.684437	27.050802	29.536047	57.679065	65.395682	26.588463	65.254902	34.343047	21.333071	17.586371	34.812638	38.393204	33.507136	13.322491	96.68115	50.053317	37.891204	30.334553	86.972881	43.690862	38.396069	46.628337	75.233502	35.466249	26.59599	15.17927	25.879299	50.078778	125.28441	25.434847	54.526229	64.39955	40.7946	89.406685	38.171243	41.301617	38.969785	20.335845	24.611854	65.355237	47.584662	64.944687	47.342183	17.801496	103.945033	38.809527	58.456383	40.885409	39.4726	54.50443	42.851064	28.998003	52.043739	40.176655	39.145071	72.710514	35.259398	35.543869	52.655287	34.120213	36.940319	42.68819	32.978965	29.550279	54.168319	45.644447	39.552707	21.278515	32.988863	48.116703	39.373264	41.281956	43.475369	56.355969	43.294775	24.228339	35.005235	27.784486	27.557835	28.58532	30.599041	23.556584	56.787807	51.588385	31.349483	35.009044	55.56958	32.505542	31.062574	64.638853
hsa-miR-875-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-875-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-876-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.561397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.801536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-876-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.561397	0	0.290105	0	0	0	0	0	0	0	0	0	0.853246	0	0	0	0	0	0.497679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.453648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-877-3p	1.459363	0.903613	0.215444	0	0.219178	0	0.800105	0	0	0	0.265185	0	1.429164	1.165234	0	0.565712	0	0.577194	1.122794	0	0	0	0	0.579239	0	0	1.476281	0.226377	0	0	0.853246	0.790311	0.616668	0	0.511461	0.153326	0	0	1.222287	0.358237	0.690205	0.541173	0	0.491246	0	5.272547	0.367639	0	0	0	0	0.914714	0.496596	0	0	0.570728	0	0.648975	0	0	0	0	0.426588	0	0	0	0.518521	0	0	0	0	0.270178	0.21986	0	0	0.351111	0	0	0	0	0	0	0	0	0	0	0.273478	0	0.551157	0	0	0	0.652733	0	0	0.547016	0	0.28022	0	0
hsa-miR-877-5p	3.648406	0.225903	2.154437	1.617444	0.767123	0.256484	0.400052	0.267633	0.481572	2.498268	0	0	5.240268	3.495701	0.480851	2.262848	0.870066	0.577194	0.561397	0	0.58021	0	1.218441	2.123876	0	3.264347	5.905124	1.131886	0.945358	0.590417	8.53246	3.161243	0.616668	8.184519	0.511461	0.306652	1.493037	1.417323	4.278004	0.716474	1.38041	0.541173	2.852769	1.473738	0	17.575156	1.838196	0	0.158786	0	0.440599	0.914714	0.165532	0.478535	0	1.141457	0.296733	1.297949	0	0	0	0.278827	0	0	0.369293	1.069272	1.037042	0.473918	0	0.5986	0	0.540356	0	0	0.668745	0.351111	0.299642	0	0	0.249309	0.53936	0.907296	0	1.357976	0.605522	0	0	0	0.826734	0	0	1.070754	0.652733	0.48899	0.337091	0.547016	0	0	0	0
hsa-miR-885-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.565712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.535377	0	0	0	0	0	0	0	0
hsa-miR-885-5p	2.189044	0	0.215444	0.269574	0.9863	0	2.000262	0	0.481572	3.747403	0.53037	1.252352	0.476388	14.565421	1.923402	1.131424	2.175164	1.154388	0.561397	0	2.030737	1.515521	0.30461	0.386159	0	0	0.492094	1.584641	2.363393	0.590417	0	0.790311	0	0.909391	0.511461	0.459978	0	0.944883	2.444574	0.716475	3.451027	0	0.570554	1.473737	1.23133	3.515031	1.838197	0.635495	1.587862	4.735887	1.762395	0	2.151917	0.287121	0.396737	1.141457	1.483665	1.946923	0	0.801536	0.664358	0.557654	2.986116	0.75805	0.738586	1.069272	2.074082	0.236959	1.327444	0	2.014927	1.080714	0	1.094455	0	0.351111	0.299642	0.675508	0.478099	0.249309	0.53936	0.907296	0.658718	0	0.302761	0	0	0.474948	0.275578	1.653696	0.764976	0.535377	1.9582	0.733484	0	1.094033	0.282079	1.120881	0	0.615608
hsa-miR-887-3p	43.78089	9.262038	11.418509	4.043614	2.410955	2.821316	3.200419	2.943961	1.685502	22.900798	1.59111	14.276812	3.811103	4.078318	3.846805	2.82856	5.655426	10.966687	0.561397	2.018109	3.771369	3.536216	8.224478	11.005536	10.74235	20.311491	10.333965	5.659432	5.672145	3.542502	0	9.48373	3.391674	4.546955	2.557307	1.993238	3.483753	5.196855	3.66686	18.270101	9.662875	11.364626	4.564431	80.07302	3.283545	3.515032	6.61751	2.54198	3.810867	6.156653	11.896166	5.945641	4.469366	2.009847	3.570632	2.853641	11.572585	7.46321	2.606681	5.61075	2.65743	1.672962	4.26588	5.685375	4.062225	12.831267	2.592603	4.028304	5.309776	2.993	4.029853	5.943924	3.078037	4.377819	4.681213	7.724445	3.296058	0	0.478099	1.994474	0.53936	2.26824	2.634871	7.468864	9.991102	2.874549	13.947398	1.424845	1.929047	3.543635	1.529952	2.141508	13.054668	3.178432	5.056368	2.735081	2.538711	5.884625	2.036892	6.77169
hsa-miR-888-5p	0	0	0	0	0.219178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.285277	0	0	0	0	0	0	0	0.440599	0	0.165532	0.095707	0	0	0	0	0.372383	0	0	0	0	0	0	0	0.518521	0	0	0	0	0	0	0	0	0	0	0	0.478099	0	0	0	0	0	0.302761	0	0	0	0	0	0	0	0.652733	0	0	0	0	0	0	0
hsa-miR-889-3p	11.310062	4.292163	11.418507	7.413291	22.684892	17.825587	5.200681	15.255065	8.909075	11.658588	14.319995	3.256115	5.716654	5.243551	2.885104	15.839935	11.745882	9.812299	4.491172	12.973552	10.153687	17.175907	4.873765	5.406228	9.668115	6.165988	4.428842	10.639731	5.672145	5.90417	0.853246	9.48373	0.616668	8.184519	2.557306	17.479159	8.958219	17.480329	12.834012	10.388881	13.804109	17.858699	7.4172	8.842419	14.365521	0.878758	17.279055	8.896932	24.611854	3.315121	10.574368	3.658856	9.43533	28.71209	4.760841	9.702382	34.124284	5.191798	32.02494	27.252215	3.653967	8.364809	18.769873	10.233676	11.81738	9.62345	7.777809	29.856851	11.504516	50.88102	6.716422	56.737463	10.773129	6.566729	8.693681	9.480001	27.267397	3.715296	7.171491	10.969612	9.169117	10.4339	8.563329	14.258739	47.836185	25.049637	17.502616	13.773506	14.054496	18.663142	4.972344	8.030654	10.443734	5.134389	13.483648	3.829114	11.565243	5.043963	11.202896	12.927771
hsa-miR-890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-891a-5p	0	0.903613	0.215444	0.673935	0.547944	2.051867	0.400052	0	0.963144	4.163781	0	0	0.952776	1.165234	6.731909	5.65712	0	0.288597	4.491173	2.883011	0	2.020695	0.609221	0.965398	0	0.362705	1.968374	1.131886	0	3.542502	2.559738	0	0	6.365737	0	0.306652	0	4.251972	0	1.074712	2.760822	5.9529	2.852769	0.982491	0.820886	0	0.367639	0.635495	1.429075	0.473589	11.014967	10.976567	3.476174	3.349744	14.679261	1.712185	0.296733	14.277443	2.979064	1.603071	1.660894	0.278827	2.559528	11.749776	0	27.266443	1.037041	3.791346	3.097369	1.1972	0.671642	1.891249	0.43972	1.094455	7.356191	7.724445	2.097492	2.702033	9.083889	0.747928	4.314878	9.980253	0	5.431901	6.357975	5.749097	1.914348	4.274536	4.96041	0.944969	4.589856	8.566031	1.958199	1.955958	10.449828	10.940326	2.538712	2.241762	5.092226	7.387297
hsa-miR-891b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.690205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-892a	0	0	0	0	0	0	0	0	0	0.416378	0	0	0	0	0.480851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.909391	0	0	0	0	0	0	0.690205	0	0	0	0	0	0	0	0	0	0.440599	0	0	0.095707	0	0	0	0	0	0	0	0	0.426588	0.379025	0	0	0	0	0	0	0	0	0	0	0	0.702222	0	0	0	0	0	0	0	0	0.302761	0	0.273478	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-892b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.396737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.270178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-92a-1-5p	0.729681	1.355419	0.646331	4.852336	5.589032	0.512967	2.000262	1.070531	4.815716	3.331025	2.651851	1.502822	0.952776	1.165234	5.289357	6.222832	2.175163	3.174567	1.122793	3.459614	3.191159	1.010347	3.046103	3.282354	4.29694	0.72541	3.444655	2.716527	5.672145	2.952085	11.945444	4.741865	3.08334	2.728173	1.022923	1.993238	0	1.889766	1.222286	0.716474	6.902054	2.705864	6.561369	1.964982	2.46266	16.696398	8.823347	3.177476	1.746647	1.894355	4.846586	0.914714	1.489789	1.435605	9.521683	8.560925	4.450994	0.324487	0.744766	0.801536	2.657431	1.115308	5.545644	1.895125	1.846466	1.069272	3.111124	1.421755	2.654889	5.088102	8.731348	2.161427	8.794391	1.094455	2.006234	1.404445	1.198567	1.351017	3.824795	6.482043	0	2.721887	1.317435	3.394938	1.513803	1.23195	0.820435	1.424845	3.858097	4.016119	2.294928	1.606131	4.569134	4.156411	2.022547	1.641049	5.359502	3.362643	3.055336	3.078041
hsa-miR-92a-2-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.590417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-92b-3p	156.881516	506.475291	663.13512	130.608726	108.273784	65.146748	163.621402	168.340976	366.235188	90.354057	214.799926	96.932037	139.10525	249.359997	55.29782	320.758689	212.295937	129.291473	55.016867	85.337146	106.178547	114.169264	67.014267	63.716257	201.956181	212.182542	215.536968	75.610003	93.590383	201.922632	122.014172	136.723767	149.542	256.448264	63.932667	115.454444	57.730745	84.566996	880.657735	144.011384	167.719919	128.7991	121.527968	71.721848	50.484547	152.025098	58.822316	150.612363	28.105149	367.504807	38.772687	31.100273	39.893237	44.695155	227.330166	41.66317	44.80667	39.262972	34.259239	154.696398	60.456541	34.295713	60.148912	56.853759	18.464658	128.312671	38.37052	51.657089	26.548883	38.011115	47.014952	29.179268	23.305136	66.761739	48.818362	39.675558	34.458797	25.669318	23.904972	32.410215	28.046709	56.705981	287.200917	61.108883	54.496919	48.867326	31.176535	54.144127	55.39125	34.491377	30.216553	65.85136	50.913206	32.762292	46.855681	36.103077	20.591774	55.483599	39.210135	94.188043
hsa-miR-92b-5p	0.729682	2.033128	1.938994	0.808722	0.657534	0	0.800104	0.267633	0.240786	0	1.06074	0.50094	1.905552	0.582617	0.961701	0	0.870066	0	0.561397	0.576602	0.290105	0	0	0.19308	3.222705	0.72541	1.968375	0.452755	0	0	2.559738	0.790311	0.308334	0.909391	0	0	0	0.472441	6.722577	0.716474	0	1.623518	0.570554	1.473737	0	0.878758	0.367639	0	0	0.947178	0.440599	0	0.331064	0	0.793474	0	0	0	0	0	0	0	0	0.75805	0	0	0	0	0	0	0	0.540356	0.43972	0	0	0	0	0	0	0.498618	0	0	1.976154	0	0	0	0.273478	0.474948	0	0	0.382488	0	0	0	0	0	0.282079	0	0.509223	0.615608
hsa-miR-93-3p	16.052992	8.358424	11.633951	11.456906	4.164377	5.770874	11.201465	6.690818	11.316933	22.068041	8.220738	16.781514	19.055515	16.313271	9.136163	19.799919	53.94405	14.141255	27.508433	10.090541	19.727162	12.12417	7.615258	19.694116	15.03929	21.036901	26.573052	9.281467	9.453575	25.387934	28.157117	19.75777	18.808376	33.647467	28.130372	5.519734	9.953577	22.204742	21.390022	11.82183	36.580888	16.235181	54.773168	13.754875	5.335764	99.29963	17.279055	7.625942	2.85815	17.049192	10.57437	12.805995	5.959155	3.445451	10.711892	11.985295	19.584373	10.383595	8.937192	3.206143	8.30447	3.067097	7.678584	12.507827	8.124448	28.335714	9.85189	4.976141	4.867296	8.081102	4.029853	8.375529	7.914951	8.755637	9.362425	7.373333	4.794267	2.702033	7.171492	6.482044	2.157439	5.443774	17.785379	10.184814	11.202145	4.927798	6.290004	5.461907	2.204626	4.488604	2.677416	3.747639	11.749201	6.845853	4.045094	4.923146	5.92366	9.527486	4.583004	7.387298
hsa-miR-93-5p	6777.281514	1129.742614	2643.491841	2355.000722	2671.995314	3298.887636	3444.050482	1297.751029	5223.606929	3274.814158	2418.222881	2360.182424	2201.864583	3029.607425	2293.176539	4842.494475	10202.3859	3272.401841	5404.003433	3984.033882	4657.931011	1831.254797	2771.039966	3698.43907	4922.144818	5031.44654	8052.126487	3912.930783	4503.682641	10802.27051	6995.763633	10774.307	4140.925914	9091.181908	5108.475832	2272.903948	2066.860167	2306.458507	2308.288874	4280.218928	3865.840624	2846.568342	16000.04108	2905.717218	3586.455198	11279.73497	4728.579111	3388.460425	1617.237061	3931.733139	2123.68575	2063.59457	2991.661816	1444.888099	4904.856576	1344.065309	2001.166754	2173.416433	1805.685318	5254.868329	1697.765801	1638.108283	3016.404014	2410.599358	1767.436913	3328.644573	1772.821646	1916.288499	2144.264864	1799.093	1510.523289	1878.550481	1320.697557	2599.329974	2872.927142	2287.840213	2100.488446	1847.177708	2447.391129	1634.472102	1782.584073	3034.90412	6992.947109	2099.429585	2238.915102	1005.681342	1964.395301	1643.559232	1428.32262	1193.259913	1672.620092	2168.276455	1682.746753	2055.711545	2090.976875	1174.444054	1679.498913	1726.716923	2216.64567	2418.108728
hsa-miR-933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-934	0	0	0	0	0.657533	0	0	0	0.240786	0	0.53037	0.25047	0.952776	6.408785	1.923403	0	0.435033	0.288597	0	0.288301	0	0	0	0	0	0.362705	0	0	0	0	41.809052	0	0	0	0	0	0	0	0	0	12.423697	4.870554	59.052322	0	0.820887	4.393789	0.735279	0	0	0	0.881198	0	1.655321	1.627019	1.190211	1.141457	0.593466	0	0.744766	12.824572	2.325252	1.672962	2.986116	0	4.431518	0	2.074082	0.947836	0.884962	2.0951	0.671642	1.350892	1.099299	2.188909	0	0.702222	1.198567	1.013262	1.434298	0.498619	0.53936	1.360944	0	0	0	0	6.016524	1.899793	0.275578	2.126181	0.382488	0.535377	0.652733	2.689442	0	3.282098	1.128316	3.082421	1.018445	1.846824
hsa-miR-935	1.824204	5.195776	1.723549	16.039668	1.86301	82.331126	17.602302	1.070531	0.240786	1.665512	0.265185	0.751411	0.476388	0.582617	0.480851	2.82856	0	1.154388	0	2.018107	0.870316	1.515521	0.913831	22.78339	0	8.34222	5.413031	1.131886	0	0	38.396069	1.580622	0.925002	0	1.534384	0.306652	0	2.834647	20.167734	36.181964	6.211848	4.870554	1.141108	15.228612	0.820886	0	0	8.261438	0.476358	0.947178	1.762394	4.57357	3.476174	2.584088	9.91842	2.853641	0.593466	1.622437	1.861915	3.206143	2.325252	0.278827	1.279764	1.895125	1.107879	3.207817	2.074082	0.710877	1.327444	1.1972	3.358211	1.080713	0.65958	1.094455	4.681212	4.564445	2.397133	0	2.390496	1.994475	2.15744	5.897422	1.317435	2.036964	3.330369	0.8213	4.102175	0.949897	12.125447	1.889939	2.677416	0	1.305466	2.200453	2.022547	1.641049	1.410395	3.082422	5.601449	4.309257
hsa-miR-936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236242	0	0	0	0	0	0	0	0	0	0
hsa-miR-937-3p	1.824204	0.225903	0.215444	2.29138	1.09589	5.386149	2.000261	0.802898	0	6.245672	1.325925	2.504704	1.429164	16.895888	0	4.525696	6.960524	2.308776	8.420951	0.288301	1.160421	1.010348	3.350713	0.38616	0	1.813525	39.367485	2.490149	2.363394	0.590417	1.706492	1.580622	0	3.637564	1.534383	4.599779	1.990715	0	0	12.896542	1.38041	3.247037	9.984693	3.438721	1.641773	14.938884	2.941114	3.177476	0	1.420766	1.762395	1.829428	0.496596	0.478535	3.570633	0	0.593466	0.324487	3.351447	6.412286	0.332179	0.836481	1.706352	0.379025	0.369293	0.534636	0	0.947836	0.442481	0.5986	0	1.891248	0.21986	1.094455	0.668745	1.053333	0.898925	0.337754	0.478099	0.498619	1.07872	1.360944	2.634871	1.357976	0.605522	0.41065	0	0.237474	0.551156	0	0.382488	0	0	0.244495	1.011273	0.547016	0	0.56044	0.509223	2.462432
hsa-miR-938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.570554	0	0	0	0	0.635495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-939-5p	2.189045	0.225903	0.215444	4.313187	1.315068	0.897693	3.600471	0.535265	0.481572	0.832756	0.265185	1.00188	1.429164	1.165234	0	1.131424	3.480263	0.577194	2.245586	0.864903	0	1.010348	1.827662	0.38616	0	0.362705	5.905124	0.679131	0.472679	1.180834	0.853246	3.951555	0.616668	1.818782	0.511461	1.226608	0.497679	0.944883	1.833429	1.074711	0.690205	1.623518	1.996939	0.982492	2.052216	0.878758	3.308753	2.541981	0.158786	2.841532	2.202994	0.457357	0.331064	0.574242	1.983684	0.570728	0	0.324487	0	0.801536	0	0	1.279764	1.137075	0.369293	1.069272	0.518521	0.710877	0.442481	0	0	2.701781	0.879439	1.094455	1.33749	0.351111	0.299642	0.337754	0.478099	0.997236	0	0.453648	2.634871	1.357976	0.302761	0.41065	0.546956	1.424845	0.551156	0.236242	0.382488	1.070754	0.652733	0	0.337091	0	0.282079	1.12088	0.509223	0
hsa-miR-940	3.283567	3.388551	11.633951	7.143716	1.643833	3.590766	9.201203	0.802899	1.926286	11.658588	1.59111	1.753293	11.909697	8.739253	1.442552	20.365632	7.830588	4.040358	7.859552	1.729807	3.771369	2.525869	3.655324	5.985469	0	8.704924	13.286527	5.206677	3.78143	2.361668	10.238952	5.532175	4.62501	21.825384	1.534383	6.746343	5.474467	9.448827	22.001164	9.672406	13.113903	5.411727	4.279154	4.421211	2.46266	19.332673	8.455707	2.54198	1.111503	0.473589	2.202994	1.372071	0.662128	0.478535	2.380421	0.570728	1.780398	3.244873	0.744766	0.801536	0.996537	0.836481	1.279764	4.927325	0.369293	1.603908	0	1.895672	0	1.7958	0	0.270178	0.21986	1.094455	0.668745	0.702222	1.198567	0.337754	0.956199	0.747928	0	1.360944	8.563331	2.036964	1.816564	0.8213	1.640869	0.474948	2.755783	5.197332	0	0	2.610933	0.977978	0.674182	1.641049	0	1.12088	0.509223	3.07804
hsa-miR-942-5p	7.661655	0.677709	2.369881	12.400416	6.027386	3.077801	4.800629	2.676326	2.648645	9.576697	2.386665	2.003763	0.952776	27.38299	1.923403	6.222832	7.830589	2.88597	11.227933	0.576602	4.061474	3.536216	14.012075	3.282354	4.29694	2.538936	2.460469	1.811018	2.363393	10.037089	8.53246	8.693419	2.158338	4.546955	2.045845	1.073282	1.493037	2.834647	3.055717	2.865898	8.282464	5.411727	8.27303	5.894947	1.641772	11.423851	5.146951	1.906485	0.476358	7.10383	5.727784	5.945641	4.800431	3.636866	5.157578	1.712184	2.670597	10.383595	5.213362	14.427644	3.653967	3.624751	10.238112	10.233676	7.016568	9.623451	4.148165	3.080468	2.654887	1.4965	1.343284	5.133389	2.858178	5.472274	4.681212	4.213333	2.097492	4.053049	0.956198	1.495856	2.15744	5.443776	8.563331	2.036964	5.449692	0.41065	1.093913	2.849691	1.377891	4.724846	1.529952	1.606131	1.305467	2.200453	2.022547	1.094032	2.82079	1.68132	4.07378	2.462432
hsa-miR-943	0	0	0	0.134787	0	0	0	0	0	0.416378	0	0	0	0	0.480851	0	0	0.288597	0	0	0	0	0	0.19308	0	0	0	0	0	0	0	0	0	0	1.022922	0	0	0	1.222286	0	0	0	0	0	0	1.757516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.379025	0	0	0	0	0.442481	0.2993	0.671642	0	0	0	0	0	0	0	0	0	0	0	0.658718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
